School Name,Pickup Route,Pickup Bus Stop,Pickup Time,Dropoff Route,Dropoff Bus Stop,Dropoff Time
CHARLES WRIGHT,770,WESTBROOK ST@CAMBRIDGE AVE,7:05 AM,770,WESTBROOK ST@CAMBRIDGE AVE,2:53 PM
CHARLES WRIGHT,770,VASSAR AVE@TRINITY ST,7:08 AM,770,VASSAR AVE@TRINITY ST,2:56 PM
CHARLES WRIGHT,770,BURGESS@CAMBRIDGE AVE,7:11 AM,770,BURGESS@CAMBRIDGE AVE,2:49 PM
COLEMAN A YOUNG,641,GROVE ST@MARLOWE ST,7:36 AM,641,GROVE ST@MARLOWE ST,4:23 PM
COLEMAN A YOUNG,641,FLORENCE ST@MARK TWAIN ST,7:39 AM,641,FLORENCE ST@MARK TWAIN ST,4:21 PM
COLEMAN A YOUNG,641,PURITAN ST@LESURE ST,7:42 AM,641,PURITAN ST@LESURE ST,4:18 PM
COLEMAN A YOUNG,641,PURITAN ST@CHEYENNE ST,7:45 AM,641,PURITAN ST@CHEYENNE ST,4:16 PM
COLEMAN A YOUNG,641,KEELER ST@TRACEY ST,7:53 AM,641,KEELER ST@TRACEY ST,4:09 PM
COLEMAN A YOUNG,641,MIDLAND ST@ARDMORE ST,7:56 AM,641,MIDLAND ST@ARDMORE ST,3:50 PM
COLEMAN A YOUNG,641,MARK TWAIN ST@KEELER ST,8:01 AM,641,MARK TWAIN ST@KEELER ST,3:54 PM
COLEMAN A YOUNG,641,EATON ST@TRACEY ST,8:04 AM,641,EATON ST@TRACEY ST,4:06 PM
COLEMAN A YOUNG,641,EATON ST@HUBBELL ST,8:07 AM,641,EATON ST@HUBBELL ST,4:04 PM
COLEMAN A YOUNG,641,CHALFONTE ST@SUSSEX ST,8:10 AM,641,CHALFONTE ST@SUSSEX ST,4:01 PM
COLEMAN A YOUNG,641,KEELER ST@ROBSON ST,8:12 AM,641,KEELER ST@ROBSON ST,3:57 PM
COLEMAN A YOUNG,643,PILGRIM ST@FERGUSON ST,7:52 AM,643,PILGRIM ST@FERGUSON ST,4:11 PM
COLEMAN A YOUNG,643,KEELER ST @ BILTMORE ST,7:54 AM,643,KEELER ST @ BILTMORE ST,4:09 PM
COLEMAN A YOUNG,643,CHALFONTE ST@ST MARYS ST,7:58 AM,643,CHALFONTE ST@ST MARYS ST,4:02 PM
COLEMAN A YOUNG,643,CHALFONTE ST@WINTHROP ST,8:01 AM,643,CHALFONTE ST@WINTHROP ST,3:58 PM
COLEMAN A YOUNG,643,ST MARYS ST@KEELER ST,8:04 AM,643,ST MARYS ST@KEELER ST,4:07 PM
COLEMAN A YOUNG,643,RUTHERFORD ST@PILGRIM ST,8:06 AM,643,RUTHERFORD ST@PILGRIM ST,4:05 PM
COLEMAN A YOUNG,643,WINTHROP ST@KEELER ST,8:09 AM,643,WINTHROP ST@KEELER ST,3:56 PM
COLEMAN A YOUNG,643,KEELER ST@PREST ST,8:11 AM,643,KEELER ST@PREST ST,3:54 PM
COLEMAN A YOUNG,643,WINTHROP ST@PILGRIM ST,8:14 AM,643,WINTHROP ST@PILGRIM ST,3:52 PM
COLEMAN A YOUNG,643,GREENFIELD RD @ FLORENCE ST,8:16 AM,643,GREENFIELD RD @ FLORENCE ST,3:49 PM
COMMUNICATION & MEDIA ARTS HS,405,HACKETT ST@MANSFIELD ST,7:05 AM,405,HACKETT ST@MANSFIELD ST,2:57 PM
COOKE ES,776,CURTIS ST@WARWICK ST,6:42 AM,776,CURTIS ST@WARWICK ST,3:22 PM
COOKE ES,776,EDINBOROUGH RD@GROVE ST,6:47 AM,776,EDINBOROUGH RD@GROVE ST,3:16 PM
COOKE ES,776,PILGRIM ST@BRAILE ST,6:51 AM,776,PILGRIM ST@BRAILE ST,3:12 PM
COOKE ES,776,KEELER ST@FIELDING ST,6:54 AM,776,KEELER ST@FIELDING ST,3:09 PM
COOKE ES,776,EVERGREEN RD@MIDLAND ST,6:57 AM,776,EVERGREEN RD@MIDLAND ST,3:07 PM
COOKE ES,776,MIDLAND ST@PLAINVIEW AVE,6:58 AM,776,MIDLAND ST@PLAINVIEW AVE,3:00 PM
COOKE ES,776,FENKELL ST@PLAINVIEW AVE,7:02 AM,776,FENKELL ST@PLAINVIEW AVE,3:04 PM
COOKE ES,776,PLAINVIEW AVE@PILGRIM ST,7:05 AM,776,PLAINVIEW AVE@PILGRIM ST,2:57 PM
COOKE ES,776,W OUTER DR@MIDLAND ST,7:07 AM,776,W OUTER DR@MIDLAND ST,2:55 PM
COOKE ES,776,KEELER ST@GRANDVILLE AVE,7:08 AM,776,KEELER ST@GRANDVILLE AVE,2:52 PM
COOKE ES,776,KEELER ST@ARTESIAN ST,7:12 AM,776,KEELER ST@ARTESIAN ST,2:48 PM
COOKE ES,779,LYNDON ST@WARWICK ST,7:06 AM,779,LYNDON ST@WARWICK ST,2:53 PM
COOKE ES,779,FENKELL ST@ARTESIAN ST,7:09 AM,779,FENKELL ST@ARTESIAN ST,2:49 PM
COOKE ES,779,FENKELL ST@GRANDVILLE AVE,7:11 AM,779,FENKELL ST@GRANDVILLE AVE,2:50 PM
COOKE ES,4615,PICKFORD ST@RUTHERFORD ST,6:55 AM,4615,PICKFORD ST@RUTHERFORD ST,3:00 PM
COOKE ES,4615,W OUTER DR@MURRAY HILL ST,6:59 AM,4615,W OUTER DR@MURRAY HILL ST,2:58 PM
COOKE ES,4615,VERNE ST@HARLOW ST,7:03 AM,4615,VERNE ST@HARLOW ST,2:53 PM
COOKE ES,4615,GROVE ST@HARLOW ST,7:06 AM,4615,GROVE ST@HARLOW ST,2:54 PM
COOKE ES,4615,PILGRIM ST@LINDSAY ST,7:10 AM,4615,PILGRIM ST@LINDSAY ST,2:49 PM
DAVISON ES/MS,243,COMMOR ST@DYAR ST,6:51 AM,243,COMMOR ST@DYAR ST,3:04 PM
DAVISON ES/MS,243,MCLEAN ST@GODDARD ST,6:57 AM,243,MCLEAN ST@GODDARD ST,2:48 PM
DAVISON ES/MS,243,CARPENTER ST@GALLAGHER ST,7:01 AM,243,CARPENTER ST@GALLAGHER ST,3:00 PM
DAVISON ES/MS,243,CONANT ST@CARPENTER ST,7:04 AM,243,CONANT ST@CARPENTER ST,2:57 PM
DAVISON ES/MS,243,FREDRO ST@JUSTINE ST,7:09 AM,243,FREDRO ST@JUSTINE ST,2:54 PM
DAVISON ES/MS,244,LUCE ST@EUREKA ST,6:53 AM,244,LUCE ST@EUREKA ST,2:49 PM
DAVISON ES/MS,244,HALLECK ST@MORAN ST,6:58 AM,244,HALLECK ST@MORAN ST,2:58 PM
DAVISON ES/MS,244,LAWLEY ST@GALLAGHER ST,7:06 AM,244,LAWLEY ST@GALLAGHER ST,2:52 PM
DAVISON ES/MS,244,HALLECK ST@GALLAGHER ST,7:10 AM,244,HALLECK ST@GALLAGHER ST,2:55 PM
DAVISON ES/MS,505,REMINGTON ST E@REVERE ST,6:39 AM,505,REMINGTON ST E@REVERE ST,3:20 PM
DAVISON ES/MS,505,DEQUINDRE ST@WINCHESTER ST E,6:44 AM,505,DEQUINDRE ST@WINCHESTER ST E,3:16 PM
DAVISON ES/MS,505,WINCHESTER E @ ORLEANS ST,6:45 AM,505,WINCHESTER E @ ORLEANS ST,3:14 PM
DAVISON ES/MS,505,MINNESOTA ST@GODDARD ST,6:53 AM,505,MINNESOTA ST@GODDARD ST,3:04 PM
DAVISON ES/MS,505,STENDER ST@ST AUBIN ST,6:55 AM,505,STENDER ST@ST AUBIN ST,3:07 PM
DAVISON ES/MS,505,STENDER ST@ARLINGTON ST,6:57 AM,505,STENDER ST@ARLINGTON ST,3:03 PM
DAVISON ES/MS,505,STENDER ST@ANGLIN ST,6:58 AM,505,STENDER ST@ANGLIN ST,3:00 PM
DAVISON ES/MS,505,MINNESOTA ST@JOSEPH CAMPAU ST,7:01 AM,505,MINNESOTA ST@JOSEPH CAMPAU ST,2:59 PM
DAVISON ES/MS,505,NEVADA ST E@JOSEPH CAMPAU ST,7:02 AM,505,NEVADA ST E@JOSEPH CAMPAU ST,2:57 PM
DAVISON ES/MS,505,NEVADA ST E@CHAREST ST,7:06 AM,505,NEVADA ST E@CHAREST ST,2:54 PM
DAVISON ES/MS,505,RYAN RD@NANCY ST,7:08 AM,505,RYAN RD@NANCY ST,2:50 PM
DAVISON ES/MS,505,MORAN ST@VICTORIA ST,7:11 AM,505,MORAN ST@VICTORIA ST,2:48 PM
DAVISON ES/MS,506,COMMOR ST@FENELON ST,6:58 AM,506,COMMOR ST@FENELON ST,2:55 PM
DAVISON ES/MS,506,BUFFALO ST@TALBOT ST,7:02 AM,506,BUFFALO ST@TALBOT ST,2:52 PM
DAVISON ES/MS,506,FENELON ST@CASMERE ST,7:06 AM,506,FENELON ST@CASMERE ST,2:50 PM
DAVISON ES/MS,507,GARVIN ST@FENELON ST,7:10 AM,507,GARVIN ST@FENELON ST,2:49 PM
DAVISON ES/MS,545,CHARLES ST@BUFFALO ST,7:05 AM,545,CHARLES ST@BUFFALO ST,2:52 PM
DAVISON ES/MS,545,CARPENTER ST@RADOM ST,7:08 AM,545,CARPENTER ST@RADOM ST,2:50 PM
DAVISON ES/MS,558,BUFFALO ST@LANTZ ST E,6:49 AM,558,BUFFALO ST@LANTZ ST E,3:11 PM
DAVISON ES/MS,558,STOCKTON ST@GABLE ST,6:53 AM,558,STOCKTON ST@GABLE ST,3:08 PM
DAVISON ES/MS,558,DAVISON ST E@CALDWELL ST,6:55 AM,558,DAVISON ST E@CALDWELL ST,3:04 PM
DAVISON ES/MS,558,DESNER ST@DWYER ST,7:00 AM,558,DESNER ST@DWYER ST,3:01 PM
DAVISON ES/MS,558,RUPERT ST@DWYER ST,7:01 AM,558,RUPERT ST@DWYER ST,2:56 PM
DAVISON ES/MS,558,SOBIESKI ST@DWYER ST,7:03 AM,558,SOBIESKI ST@DWYER ST,2:58 PM
DAVISON ES/MS,558,RUPERT ST@BUFFALO ST,7:08 AM,558,RUPERT ST@BUFFALO ST,2:50 PM
DAVISON ES/MS,558,DESNER ST@BUFFALO ST,7:09 AM,558,DESNER ST@BUFFALO ST,2:52 PM
DETROIT INT'L ACDMY FOR YOUNG WOMEN,537,HOLBROOK ST@BEAUBIEN ST,6:55 AM,537,HOLBROOK ST@BEAUBIEN ST,3:59 PM
DETROIT INT'L ACDMY FOR YOUNG WOMEN,537,WOODWARD AVE@JOSEPHINE ST,6:57 AM,537,WOODWARD AVE@JOSEPHINE ST,4:01 PM
DETROIT INT'L ACDMY FOR YOUNG WOMEN,537,ARDEN PARK BLVD@BRUSH ST,6:59 AM,537,ARDEN PARK BLVD@BRUSH ST,4:04 PM
DETROIT INT'L ACDMY FOR YOUNG WOMEN,537,COMMOR ST@GRAND HAVEN ST,7:04 AM,537,COMMOR ST@GRAND HAVEN ST,3:54 PM
DETROIT INT'L ACDMY FOR YOUNG WOMEN,537,MILLER ST@DWYER ST,7:11 AM,537,MILLER ST@DWYER ST,3:47 PM
DETROIT INT'L ACDMY FOR YOUNG WOMEN,537,CONANT ST@CARPENTER ST,7:16 AM,537,CONANT ST@CARPENTER ST,3:38 PM
DETROIT INT'L ACDMY FOR YOUNG WOMEN,537,HALLECK ST@MORAN ST,7:18 AM,537,HALLECK ST@MORAN ST,3:40 PM
DETROIT INT'L ACDMY FOR YOUNG WOMEN,537,RUPERT ST@BUFFALO ST,7:22 AM,537,RUPERT ST@BUFFALO ST,3:30 PM
DETROIT INT'L ACDMY FOR YOUNG WOMEN,537,DESNER ST@BUFFALO ST,7:24 AM,537,DESNER ST@BUFFALO ST,3:32 PM
DETROIT INT'L ACDMY FOR YOUNG WOMEN,537,CHARLES ST@SYRACUSE ST,7:26 AM,537,CHARLES ST@SYRACUSE ST,3:34 PM
DETROIT INT'L ACDMY FOR YOUNG WOMEN,783,WINTHROP ST@W WARREN AVE,6:43 AM,783,WINTHROP ST@W WARREN AVE,3:48 PM
DETROIT INT'L ACDMY FOR YOUNG WOMEN,783,WHITLOCK ST@LONGACRE ST,6:57 AM,783,WHITLOCK ST@LONGACRE ST,3:51 PM
DETROIT INT'L ACDMY FOR YOUNG WOMEN,783,W WARREN AVE@LONGACRE ST,6:59 AM,783,W WARREN AVE@LONGACRE ST,3:53 PM
DETROIT INT'L ACDMY FOR YOUNG WOMEN,783,EVERGREEN AVE@JOY RD,7:05 AM,783,EVERGREEN AVE@JOY RD,3:59 PM
DETROIT SCHOOL OF ARTS HS,206,HOOVER ST@LINNHURST ST,6:57 AM,206,HOOVER ST@LINNHURST ST,3:53 PM
DETROIT SCHOOL OF ARTS HS,206,PARK DR@LONGVIEW ST,7:18 AM,206,PARK DR@LONGVIEW ST,3:43 PM
DETROIT SCHOOL OF ARTS HS,401,STRATHMOOR ST@PURITAN ST,7:16 AM,401,STRATHMOOR ST@PURITAN ST,3:43 PM
DIXON ES/MS,215,W CHICAGO ST@RUTLAND ST,6:57 AM,215,W CHICAGO ST@RUTLAND ST,2:53 PM
DIXON ES/MS,215,ELMIRA ST@METTETAL ST,7:01 AM,215,ELMIRA ST@METTETAL ST,3:00 PM
DIXON ES/MS,604,W WARREN AVE@VAUGHAN ST,6:41 AM,604,W WARREN AVE@VAUGHAN ST,3:14 PM
DIXON ES/MS,604,W WARREN AVE@PATTON ST,6:43 AM,604,W WARREN AVE@PATTON ST,3:13 PM
DIXON ES/MS,604,DACOSTA@MAJESTIC,6:49 AM,604,DACOSTA@MAJESTIC,3:07 PM
DIXON ES/MS,604,SAWYER@DACOSTA,6:50 AM,604,SAWYER@DACOSTA,3:06 PM
DIXON ES/MS,604,LAMPHERE@TIREMAN,6:53 AM,604,LAMPHERE@TIREMAN,3:00 PM
DIXON ES/MS,604,MAJESTIC@BRAMELL,7:02 AM,604,MAJESTIC@BRAMELL,2:52 PM
DIXON ES/MS,604,BEAVERLAND@SAWYER,7:05 AM,604,BEAVERLAND@SAWYER,2:54 PM
DIXON ES/MS,604,CONSTANCE@BRAMELL,7:09 AM,604,CONSTANCE@BRAMELL,2:58 PM
DIXON ES/MS,605,ROSEMONT AVE@CONSTANCE ST,6:39 AM,605,ROSEMONT AVE@CONSTANCE ST,3:22 PM
DIXON ES/MS,605,VAN BUREN ST@ PENROD ST,6:41 AM,605,VAN BUREN ST@ PENROD ST,3:24 PM
DIXON ES/MS,605,STAHELIN AVE@VAN BUREN ST,6:43 AM,605,STAHELIN AVE@VAN BUREN ST,3:07 PM
DIXON ES/MS,605,STAHELIN AVE@CONSTANCE ST,6:44 AM,605,STAHELIN AVE@CONSTANCE ST,3:09 PM
DIXON ES/MS,605,STAHELIN AVE@TIREMAN ST,6:48 AM,605,STAHELIN AVE@TIREMAN ST,3:15 PM
DIXON ES/MS,605,TIREMAN ST@WARWICK ST,6:58 AM,605,TIREMAN ST@WARWICK ST,2:59 PM
DIXON ES/MS,605,BELTON ST@WARWICK ST,6:59 AM,605,BELTON ST@WARWICK ST,3:04 PM
DIXON ES/MS,605,CONSTANCE ST@GRANDVILLE AVE,7:05 AM,605,CONSTANCE ST@GRANDVILLE AVE,2:53 PM
DIXON ES/MS,606,SAWYER ST@PENROD ST,6:45 AM,606,SAWYER ST@PENROD ST,2:52 PM
DIXON ES/MS,606,SAWYER ST@GREENVIEW AVE,6:47 AM,606,SAWYER ST@GREENVIEW AVE,2:54 PM
DIXON ES/MS,606,SAWYER ST@ARTESIAN ST,6:49 AM,606,SAWYER ST@ARTESIAN ST,2:59 PM
DIXON ES/MS,606,W WARREN AVE@ARTESIAN ST,6:50 AM,606,W WARREN AVE@ARTESIAN ST,2:56 PM
DIXON ES/MS,606,DAYTON ST@WESTWOOD ST,7:00 AM,606,DAYTON ST@WESTWOOD ST,3:15 PM
DIXON ES/MS,606,SAWYER ST@WESTWOOD ST,7:09 AM,606,SAWYER ST@WESTWOOD ST,3:06 PM
DIXON ES/MS,607,ORANGELAWN@BRAMELL,7:06 AM,607,ORANGELAWN@BRAMELL,2:52 PM
DIXON ES/MS,608,ORANGELAWN ST@PLAINVIEW AVE,6:41 AM,608,ORANGELAWN ST@PLAINVIEW AVE,3:19 PM
DIXON ES/MS,608,ORANGELAWN ST@HEYDEN ST,6:43 AM,608,ORANGELAWN ST@HEYDEN ST,3:14 PM
DIXON ES/MS,608,WESTFIELD ST@VAUGHAN ST,6:45 AM,608,WESTFIELD ST@VAUGHAN ST,3:16 PM
DIXON ES/MS,608,DOVER ST@VAUGHAN ST,6:47 AM,608,DOVER ST@VAUGHAN ST,2:55 PM
DIXON ES/MS,608,FIELDING ST@DOVER ST,6:49 AM,608,FIELDING ST@DOVER ST,2:57 PM
DIXON ES/MS,608,W CHICAGO ST@PATTON ST,6:53 AM,608,W CHICAGO ST@PATTON ST,3:12 PM
DIXON ES/MS,608,ELMIRA ST@BRAILE ST,6:56 AM,608,ELMIRA ST@BRAILE ST,3:09 PM
DIXON ES/MS,608,WESTFIELD ST@BURT RD,7:01 AM,608,WESTFIELD ST@BURT RD,3:05 PM
DIXON ES/MS,608,DOVER ST@BURT RD,7:04 AM,608,DOVER ST@BURT RD,3:02 PM
DIXON ES/MS,609,W CHICAGO ST@FAUST AVE,6:44 AM,609,W CHICAGO ST@FAUST AVE,2:52 PM
DIXON ES/MS,609,BRACE ST@ORANGELAWN ST,6:46 AM,609,BRACE ST@ORANGELAWN ST,2:54 PM
DIXON ES/MS,609,W CHICAGO ST@STAHELIN AVE,6:48 AM,609,W CHICAGO ST@STAHELIN AVE,2:56 PM
DIXON ES/MS,609,W CHICAGO ST@GRANDVILLE AVE,6:50 AM,609,W CHICAGO ST@GRANDVILLE AVE,2:58 PM
DIXON ES/MS,609,MINOCK ST@WESTFIELD ST,6:54 AM,609,MINOCK ST@WESTFIELD ST,3:01 PM
DIXON ES/MS,609,PLAINVIEW AVE@WESTFIELD ST,6:59 AM,609,PLAINVIEW AVE@WESTFIELD ST,3:04 PM
DIXON ES/MS,609,DOVER ST@PLAINVIEW AVE,7:01 AM,609,DOVER ST@PLAINVIEW AVE,3:06 PM
DIXON ES/MS,609,DOVER ST@WESTWOOD ST,7:03 AM,609,DOVER ST@WESTWOOD ST,3:09 PM
DIXON ES/MS,609,DOVER ST@WARWICK ST,7:05 AM,609,DOVER ST@WARWICK ST,3:11 PM
DIXON ES/MS,609,JOY RD@ASHTON AVE,7:08 AM,609,JOY RD@ASHTON AVE,3:15 PM
DIXON ES/MS,630,ORANGELAWN ST@WARWICK ST,6:55 AM,630,ORANGELAWN ST@WARWICK ST,3:09 PM
DIXON ES/MS,630,PLYMOUTH RD@MINOCK ST,6:58 AM,630,PLYMOUTH RD@MINOCK ST,3:04 PM
DIXON ES/MS,630,PLAINVIEW AVE@CAPITOL ST,7:00 AM,630,PLAINVIEW AVE@CAPITOL ST,3:02 PM
DIXON ES/MS,630,HEYDEN ST@WADSWORTH ST,7:02 AM,630,HEYDEN ST@WADSWORTH ST,2:55 PM
DIXON ES/MS,630,PIERSON ST@PIERSON CT N,7:05 AM,630,PIERSON ST@PIERSON CT N,2:52 PM
DIXON ES/MS,630,PLYMOUTH RD@VAUGHAN ST,7:09 AM,630,PLYMOUTH RD@VAUGHAN ST,3:00 PM
DIXON ES/MS,693,W WARREN AVE@AUBURN ST,6:40 AM,693,W WARREN AVE@AUBURN ST,3:18 PM
DIXON ES/MS,693,PLAINVIEW AVE@SAWYER ST,6:43 AM,693,PLAINVIEW AVE@SAWYER ST,3:10 PM
DIXON ES/MS,693,BELTON ST@AUBURN ST,6:46 AM,693,BELTON ST@AUBURN ST,3:14 PM
DIXON ES/MS,693,EVERGREEN AVE@TIREMAN ST,6:48 AM,693,EVERGREEN AVE@TIREMAN ST,3:04 PM
DIXON ES/MS,693,SAWYER ST@VAUGHAN ST,6:50 AM,693,SAWYER ST@VAUGHAN ST,3:06 PM
DIXON ES/MS,693,VAUGHAN ST@BELTON ST,6:53 AM,693,VAUGHAN ST@BELTON ST,3:03 PM
DIXON ES/MS,693,CONSTANCE ST@STOUT ST,6:58 AM,693,CONSTANCE ST@STOUT ST,2:58 PM
DIXON ES/MS,693,STOUT ST@SAWYER ST,7:03 AM,693,STOUT ST@SAWYER ST,2:54 PM
DIXON ES/MS,693,TIREMAN ST@BRAILE ST,7:11 AM,693,TIREMAN ST@BRAILE ST,2:48 PM
DOSSIN ES/MS,636,CHALFONTE ST@ST MARYS ST,7:50 AM,636,CHALFONTE ST@ST MARYS ST,4:10 PM
DOSSIN ES/MS,636,GLENDALE ST@ROBSON ST,8:12 AM,636,GLENDALE ST@ROBSON ST,3:51 PM
DOSSIN ES/MS,636,TYLER ST@WHITCOMB ST,8:15 AM,636,TYLER ST@WHITCOMB ST,3:53 PM
DOSSIN ES/MS,642,ABINGTON AVE@MIDFIELD ST,7:49 AM,642,ABINGTON AVE@MIDFIELD ST,4:20 PM
DOSSIN ES/MS,642,KENDALL ST@RUTLAND ST,7:53 AM,642,KENDALL ST@RUTLAND ST,4:08 PM
DOSSIN ES/MS,642,ASBURY PARK@KENDALL ST,7:55 AM,642,ASBURY PARK@KENDALL ST,4:04 PM
DOSSIN ES/MS,642,KENDALL ST@MANSFIELD ST,7:57 AM,642,KENDALL ST@MANSFIELD ST,4:00 PM
DOSSIN ES/MS,642,ACACIA ST@RUTHERFORD ST,8:02 AM,642,ACACIA ST@RUTHERFORD ST,4:17 PM
DOSSIN ES/MS,642,KENDALL ST@MONTROSE ST,8:04 AM,642,KENDALL ST@MONTROSE ST,3:57 PM
DOSSIN ES/MS,642,SCHOOLCRAFT ST@FORRER ST,8:06 AM,642,SCHOOLCRAFT ST@FORRER ST,3:58 PM
DOSSIN ES/MS,642,SCHOOLCRAFT ST@METTETAL ST,8:07 AM,642,SCHOOLCRAFT ST@METTETAL ST,4:02 PM
DOSSIN ES/MS,642,RUTHERFORD ST@W DAVISON,8:13 AM,642,RUTHERFORD ST@W DAVISON,3:53 PM
DOSSIN ES/MS,642,W DAVISON@MONTROSE ST,8:14 AM,642,W DAVISON@MONTROSE ST,3:54 PM
DOSSIN ES/MS,654,EVERGREEN RD@LYNDON ST,7:46 AM,654,EVERGREEN RD@LYNDON ST,4:04 PM
DOSSIN ES/MS,654,CRESCENT DR@ACACIA ST,7:47 AM,654,CRESCENT DR@ACACIA ST,4:06 PM
DOSSIN ES/MS,654,STOUT ST@PILGRIM ST,7:54 AM,654,STOUT ST@PILGRIM ST,4:18 PM
DOSSIN ES/MS,654,W DAVISON@GLASTONBURY AVE,8:09 AM,654,W DAVISON@GLASTONBURY AVE,3:52 PM
DOSSIN ES/MS,654,W DAVISON@PENROD ST,8:11 AM,654,W DAVISON@PENROD ST,3:49 PM
DUKE ELLINGTON,210,WOODLAWN ST@GRACE ST,6:43 AM,210,WOODLAWN ST@GRACE ST,3:13 PM
DUKE ELLINGTON,210,EVANSTON ST@GUNSTON ST,6:47 AM,210,EVANSTON ST@GUNSTON ST,2:58 PM
DUKE ELLINGTON,210,CONNER ST@CORBETT ST,6:49 AM,210,CONNER ST@CORBETT ST,3:00 PM
DUKE ELLINGTON,210,GUNSTON ST@LONGVIEW ST,6:51 AM,210,GUNSTON ST@LONGVIEW ST,3:02 PM
DUKE ELLINGTON,210,CHELSEA ST@GUNSTON ST,6:52 AM,210,CHELSEA ST@GUNSTON ST,3:03 PM
DUKE ELLINGTON,210,WILSHIRE DR@GUNSTON ST,6:53 AM,210,WILSHIRE DR@GUNSTON ST,3:04 PM
DUKE ELLINGTON,210,CONNER ST@WILSHIRE DR,6:55 AM,210,CONNER ST@WILSHIRE DR,3:06 PM
DUKE ELLINGTON,210,PROMENADE ST@GUNSTON ST,6:57 AM,210,PROMENADE ST@GUNSTON ST,3:08 PM
DUKE ELLINGTON,210,E OUTER DR@BARRETT ST,6:59 AM,210,E OUTER DR@BARRETT ST,3:10 PM
DUKE ELLINGTON,210,WADE ST@BARRETT ST,7:02 AM,210,WADE ST@BARRETT ST,2:56 PM
DUKE ELLINGTON,210,NORCROSS ST@EVANSTON ST,7:06 AM,210,NORCROSS ST@EVANSTON ST,2:54 PM
DUKE ELLINGTON,232,SANFORD ST@BRADFORD ST,6:36 AM,232,SANFORD ST@BRADFORD ST,3:22 PM
DUKE ELLINGTON,232,ROSEMARY ST@BARRETT ST,6:40 AM,232,ROSEMARY ST@BARRETT ST,3:19 PM
DUKE ELLINGTON,232,KILBOURNE ST@ROSEBERRY ST,6:41 AM,232,KILBOURNE ST@ROSEBERRY ST,3:17 PM
DUKE ELLINGTON,232,WILFRED ST@ROSEBERRY ST,6:43 AM,232,WILFRED ST@ROSEBERRY ST,3:15 PM
DUKE ELLINGTON,232,WILFRED ST@PARK DR,6:45 AM,232,WILFRED ST@PARK DR,3:13 PM
DUKE ELLINGTON,232,ROSEMARY ST@NEWPORT ST,6:48 AM,232,ROSEMARY ST@NEWPORT ST,3:10 PM
DUKE ELLINGTON,232,PROMENADE ST@NEWPORT ST,6:51 AM,232,PROMENADE ST@NEWPORT ST,3:07 PM
DUKE ELLINGTON,232,ROSEMARY ST@LEROY ST,6:53 AM,232,ROSEMARY ST@LEROY ST,3:04 PM
DUKE ELLINGTON,232,QUEEN ST@PROMENADE ST,6:56 AM,232,QUEEN ST@PROMENADE ST,2:59 PM
DUKE ELLINGTON,232,DUCHESS ST@HAVERHILL ST,6:59 AM,232,DUCHESS ST@HAVERHILL ST,3:01 PM
DUKE ELLINGTON,232,PROMENADE ST@MANISTIQUE ST,7:02 AM,232,PROMENADE ST@MANISTIQUE ST,2:57 PM
DUKE ELLINGTON,232,WADE ST@QUEEN ST,7:05 AM,232,WADE ST@QUEEN ST,2:55 PM
DUKE ELLINGTON,232,HAMPSHIRE ST@CHALMERS ST,7:07 AM,232,HAMPSHIRE ST@CHALMERS ST,2:51 PM
DUKE ELLINGTON,232,HAMPSHIRE ST@NEWPORT ST,7:09 AM,232,HAMPSHIRE ST@NEWPORT ST,2:53 PM
DUKE ELLINGTON,232,CORBETT ST @ NEWPORT ST,7:12 AM,232,CORBETT ST @ NEWPORT ST,2:48 PM
DURFEE @ CENTRAL,219,EWALD CIR@SANTA ROSA DR,6:46 AM,219,EWALD CIR@SANTA ROSA DR,3:14 PM
DURFEE @ CENTRAL,219,DAVISON W@SANTA ROSA DR,6:49 AM,219,DAVISON W@SANTA ROSA DR,3:11 PM
DURFEE @ CENTRAL,219,SANTA ROSA DR@W BUENA VISTA ST,6:51 AM,219,SANTA ROSA DR@W BUENA VISTA ST,3:07 PM
DURFEE @ CENTRAL,219,EWALD CIR@W BUENA VISTA ST,6:53 AM,219,EWALD CIR@W BUENA VISTA ST,3:09 PM
DURFEE @ CENTRAL,219,EWALD CIR@FULLERTON ST,6:55 AM,219,EWALD CIR@FULLERTON ST,3:03 PM
DURFEE @ CENTRAL,219,SANTA ROSA DR@FULLERTON ST,6:56 AM,219,SANTA ROSA DR@FULLERTON ST,3:05 PM
DURFEE @ CENTRAL,219,ELMHURST ST@PRAIRIE ST,6:59 AM,219,ELMHURST ST@PRAIRIE ST,3:01 PM
DURFEE @ CENTRAL,219,ELMHURST ST@STOEPEL ST,7:01 AM,219,ELMHURST ST@STOEPEL ST,2:57 PM
DURFEE @ CENTRAL,219,BURLINGAME ST@PRAIRIE ST,7:04 AM,219,BURLINGAME ST@PRAIRIE ST,2:54 PM
DURFEE @ CENTRAL,219,BURLINGAME ST@MONICA ST,7:06 AM,219,BURLINGAME ST@MONICA ST,2:55 PM
DURFEE @ CENTRAL,223,BROADSTREET AVE@KAY ST,6:43 AM,223,BROADSTREET AVE@KAY ST,3:13 PM
DURFEE @ CENTRAL,223,KAY ST@YOSEMITE ST,6:46 AM,223,KAY ST@YOSEMITE ST,3:11 PM
DURFEE @ CENTRAL,223,BELLETERRE ST@WELTON ST,6:52 AM,223,BELLETERRE ST@WELTON ST,3:09 PM
